date,timestamp,energy_consumption_kwh,voltage,current,power_factor,tariff_rate,temperature,occupancy,device_name
2021-10-19,2021-10-19 12:00:00,19.371,236.961,46.582,0.915,0.113,15.918,100.0,Compressor
2021-10-19,2021-10-19 13:00:00,19.07,217.68,45.07,0.912,0.1033,14.817,82.0,Pumps
2021-10-19,2021-10-19 14:00:00,18.769,229.474,40.37,0.886,0.1079,16.497,83.0,Pumps
2021-10-19,2021-10-19 15:00:00,16.483,227.68,40.159,0.85,0.1033,17.089,68.0,HVAC
2021-10-19,2021-10-19 16:00:00,14.093,223.371,42.643,0.902,0.1099,14.192,56.0,Production Line
2021-10-19,2021-10-19 17:00:00,11.319,226.869,44.847,0.849,0.148,15.047,42.0,HVAC
2021-10-19,2021-10-19 18:00:00,13.181,220.707,41.122,0.941,0.1519,15.304,14.0,Pumps
2021-10-19,2021-10-19 19:00:00,13.054,235.064,43.393,0.893,0.157,16.071,4.0,Production Line
2021-10-19,2021-10-19 20:00:00,11.899,228.115,34.496,0.817,0.159,15.242,2.0,HVAC
2021-10-19,2021-10-19 21:00:00,13.336,232.118,43.885,0.873,0.1522,17.444,0.0,Production Line
2021-10-19,2021-10-19 22:00:00,14.707,225.819,45.082,0.888,0.1509,13.975,5.0,Lighting
2021-10-19,2021-10-19 23:00:00,16.265,234.051,43.452,0.848,0.1128,14.014,4.0,Refrigeration
2021-10-20,2021-10-20 00:00:00,17.789,228.156,47.795,0.884,0.1112,15.925,3.0,HVAC
2021-10-20,2021-10-20 01:00:00,19.634,232.828,54.339,0.848,0.1163,16.163,0.0,Server Rack
2021-10-20,2021-10-20 02:00:00,19.869,230.553,53.362,0.888,0.1029,14.244,0.0,HVAC
2021-10-20,2021-10-20 03:00:00,18.782,227.849,52.609,0.838,0.1111,15.516,3.0,Server Rack
2021-10-20,2021-10-20 04:00:00,21.928,232.499,60.805,0.892,0.1146,15.825,0.0,Production Line
2021-10-20,2021-10-20 05:00:00,23.103,246.834,55.807,0.866,0.1093,15.836,0.0,HVAC
2021-10-20,2021-10-20 06:00:00,24.275,222.91,60.854,0.856,0.0946,16.654,16.0,Refrigeration
2021-10-20,2021-10-20 07:00:00,24.669,227.456,54.488,0.817,0.1108,15.434,38.0,Production Line
2021-10-20,2021-10-20 08:00:00,23.826,222.178,55.05,0.869,0.1026,18.643,60.0,Lighting
2021-10-20,2021-10-20 09:00:00,21.962,229.866,58.406,0.844,0.1136,17.159,73.0,Lighting
2021-10-20,2021-10-20 10:00:00,21.89,229.016,48.871,0.849,0.1118,15.216,85.0,HVAC
2021-10-20,2021-10-20 11:00:00,20.704,236.742,57.652,0.829,0.1047,16.568,89.0,Production Line
2021-10-20,2021-10-20 12:00:00,19.446,226.845,45.604,0.876,0.1111,16.612,99.0,Lighting
2021-10-20,2021-10-20 13:00:00,17.358,232.283,48.081,0.88,0.1194,18.248,90.0,HVAC
2021-10-20,2021-10-20 14:00:00,16.37,218.641,45.721,0.885,0.1069,15.526,85.0,HVAC
2021-10-20,2021-10-20 15:00:00,13.492,228.683,38.751,0.846,0.1041,17.577,78.0,Lighting
2021-10-20,2021-10-20 16:00:00,13.734,224.086,36.181,0.863,0.1102,16.489,53.0,Lighting
2021-10-20,2021-10-20 17:00:00,11.63,230.665,36.181,0.862,0.1538,18.664,40.0,Refrigeration
2021-10-20,2021-10-20 18:00:00,10.787,233.181,39.359,0.887,0.149,18.363,26.0,Server Rack
2021-10-20,2021-10-20 19:00:00,12.613,225.3,42.472,0.851,0.1475,16.722,5.0,Elevator
2021-10-20,2021-10-20 20:00:00,12.588,230.433,40.17,0.836,0.1512,16.033,2.0,Elevator
2021-10-20,2021-10-20 21:00:00,11.897,226.394,40.605,0.87,0.145,17.186,0.0,Compressor
2021-10-20,2021-10-20 22:00:00,15.011,228.213,41.951,0.837,0.1407,16.156,6.0,Server Rack
2021-10-20,2021-10-20 23:00:00,14.5,229.851,45.266,0.844,0.1103,18.947,2.0,Refrigeration
2021-10-21,2021-10-21 00:00:00,17.583,223.482,46.9,0.913,0.1114,16.589,2.0,Pumps
2021-10-21,2021-10-21 01:00:00,18.157,223.504,48.602,0.837,0.1028,15.863,0.0,Compressor
2021-10-21,2021-10-21 02:00:00,18.847,231.903,48.727,0.866,0.1189,15.782,1.0,HVAC
2021-10-21,2021-10-21 03:00:00,20.724,224.952,51.013,0.871,0.1121,14.652,0.0,Lighting
2021-10-21,2021-10-21 04:00:00,22.852,233.759,57.586,0.851,0.1092,17.307,0.0,HVAC
2021-10-21,2021-10-21 05:00:00,24.352,220.012,53.519,0.882,0.1069,15.242,1.0,Lighting
2021-10-21,2021-10-21 06:00:00,23.779,232.209,58.605,0.846,0.1061,18.119,18.0,Lighting
2021-10-21,2021-10-21 07:00:00,36.275,228.037,56.096,0.869,0.1111,14.532,38.0,Production Line
2021-10-21,2021-10-21 08:00:00,23.22,227.579,61.052,0.856,0.0994,16.663,58.0,Compressor
2021-10-21,2021-10-21 09:00:00,24.762,228.663,54.15,0.907,0.1031,18.197,69.0,Refrigeration
2021-10-21,2021-10-21 10:00:00,24.459,221.493,53.857,0.898,0.1127,13.243,83.0,Refrigeration
2021-10-21,2021-10-21 11:00:00,22.368,233.049,46.691,0.851,0.1054,19.499,87.0,Production Line
2021-10-21,2021-10-21 12:00:00,17.972,226.064,43.597,0.877,0.1155,15.834,95.0,HVAC
2021-10-21,2021-10-21 13:00:00,17.88,224.246,52.016,0.849,0.1107,16.683,92.0,HVAC
2021-10-21,2021-10-21 14:00:00,16.1,237.74,46.926,0.845,0.1054,17.329,88.0,Lighting
2021-10-21,2021-10-21 15:00:00,16.714,226.43,38.216,0.89,0.1078,17.561,73.0,Lighting
2021-10-21,2021-10-21 16:00:00,14.069,224.114,43.146,0.892,0.1066,16.883,57.0,Refrigeration
2021-10-21,2021-10-21 17:00:00,14.07,231.658,42.646,0.845,0.1528,17.968,42.0,Production Line
2021-10-21,2021-10-21 18:00:00,9.835,229.186,45.153,0.888,0.145,17.25,18.0,Server Rack
2021-10-21,2021-10-21 19:00:00,12.373,232.545,37.53,0.827,0.1443,19.113,3.0,HVAC
2021-10-21,2021-10-21 20:00:00,13.233,228.375,40.58,0.896,0.1536,17.255,0.0,HVAC
2021-10-21,2021-10-21 21:00:00,15.828,232.298,40.716,0.891,0.1555,19.419,0.0,Pumps
2021-10-21,2021-10-21 22:00:00,13.957,237.236,44.701,0.859,0.1616,17.823,0.0,Refrigeration
2021-10-21,2021-10-21 23:00:00,15.187,224.59,44.67,0.862,0.1095,13.763,0.0,Lighting
2021-10-22,2021-10-22 00:00:00,17.901,225.935,50.287,0.871,0.1093,20.436,1.0,Lighting
2021-10-22,2021-10-22 01:00:00,19.782,220.788,45.618,0.855,0.1047,15.658,0.0,Server Rack
2021-10-22,2021-10-22 02:00:00,19.278,229.71,52.55,0.907,0.1203,18.763,0.0,Pumps
2021-10-22,2021-10-22 03:00:00,22.183,228.563,49.185,0.911,0.1101,16.56,0.0,Pumps
2021-10-22,2021-10-22 04:00:00,21.827,233.682,58.668,0.871,0.1092,18.111,0.0,Compressor
2021-10-22,2021-10-22 05:00:00,22.266,227.871,54.887,0.884,0.1125,15.487,0.0,Elevator
2021-10-22,2021-10-22 06:00:00,24.067,227.621,55.477,0.87,0.1144,17.458,17.0,Server Rack
2021-10-22,2021-10-22 07:00:00,23.3,228.881,58.378,0.878,0.1066,16.14,45.0,HVAC
2021-10-22,2021-10-22 08:00:00,22.759,226.946,55.592,0.862,0.1099,18.888,56.0,Refrigeration
2021-10-22,2021-10-22 09:00:00,23.801,229.656,53.674,0.836,0.106,17.177,71.0,Elevator
2021-10-22,2021-10-22 10:00:00,22.129,229.019,50.085,0.937,0.1048,17.923,87.0,Compressor
2021-10-22,2021-10-22 11:00:00,19.139,230.425,49.412,0.939,0.1132,13.273,90.0,Production Line
2021-10-22,2021-10-22 12:00:00,20.349,226.975,44.899,0.915,0.1112,16.391,97.0,Lighting
2021-10-22,2021-10-22 13:00:00,16.33,230.475,42.714,0.919,0.1093,17.135,90.0,HVAC
2021-10-22,2021-10-22 14:00:00,16.53,230.777,45.1,0.853,0.1115,16.855,89.0,Lighting
2021-10-22,2021-10-22 15:00:00,15.364,226.531,38.06,0.796,0.1072,17.961,75.0,Server Rack
2021-10-22,2021-10-22 16:00:00,12.109,227.632,40.384,0.856,0.1134,15.971,63.0,Refrigeration
2021-10-22,2021-10-22 17:00:00,15.221,227.208,41.013,0.837,0.1483,16.593,44.0,Lighting
2021-10-22,2021-10-22 18:00:00,11.624,222.478,41.103,0.879,0.1401,18.291,24.0,Server Rack
2021-10-22,2021-10-22 19:00:00,11.641,225.814,32.907,0.844,0.1484,13.101,0.0,Production Line
2021-10-22,2021-10-22 20:00:00,10.692,231.423,38.947,0.89,0.1547,17.403,8.0,Production Line
2021-10-22,2021-10-22 21:00:00,11.83,231.808,44.969,0.911,0.158,16.019,0.0,Server Rack
2021-10-22,2021-10-22 22:00:00,15.091,229.523,45.852,0.811,0.1464,15.151,0.0,HVAC
2021-10-22,2021-10-22 23:00:00,17.993,223.44,46.068,0.837,0.1057,17.024,0.0,Production Line
2021-10-23,2021-10-23 00:00:00,18.259,232.404,46.319,0.831,0.112,18.41,10.0,Server Rack
2021-10-23,2021-10-23 01:00:00,18.227,236.334,49.448,0.791,0.12,18.128,2.0,Compressor
2021-10-23,2021-10-23 02:00:00,19.112,230.67,53.216,0.891,0.1063,16.367,0.0,Pumps
2021-10-23,2021-10-23 03:00:00,20.799,227.988,52.468,0.835,0.1034,17.883,0.0,Refrigeration
2021-10-23,2021-10-23 04:00:00,22.295,224.112,56.541,0.88,0.1034,17.871,1.0,Pumps
2021-10-23,2021-10-23 05:00:00,22.912,227.937,58.763,0.833,0.1133,16.438,6.0,Elevator
2021-10-23,2021-10-23 06:00:00,22.159,225.773,54.908,0.841,0.1088,15.53,7.0,Refrigeration
2021-10-23,2021-10-23 07:00:00,23.714,227.104,57.527,0.863,0.1062,15.616,24.0,Lighting
2021-10-23,2021-10-23 08:00:00,23.253,233.801,53.257,0.866,0.1059,17.826,28.0,HVAC
2021-10-23,2021-10-23 09:00:00,20.347,231.974,52.507,0.861,0.1102,16.506,41.0,Production Line
2021-10-23,2021-10-23 10:00:00,20.405,226.457,53.889,0.871,0.1048,15.0,42.0,Refrigeration
2021-10-23,2021-10-23 11:00:00,16.905,228.395,56.28,0.892,0.1006,14.042,51.0,Refrigeration
2021-10-23,2021-10-23 12:00:00,19.182,227.978,47.317,0.886,0.1055,17.817,57.0,HVAC
2021-10-23,2021-10-23 13:00:00,14.689,226.05,53.547,0.864,0.1101,15.749,47.0,HVAC
2021-10-23,2021-10-23 14:00:00,13.942,221.954,42.262,0.863,0.1068,17.065,38.0,Production Line
2021-10-23,2021-10-23 15:00:00,12.697,231.726,45.729,0.873,0.1145,18.429,38.0,Pumps
2021-10-23,2021-10-23 16:00:00,8.915,233.319,44.394,0.871,0.1179,14.606,33.0,Compressor
2021-10-23,2021-10-23 17:00:00,12.795,225.267,44.277,0.85,0.1522,16.502,17.0,Lighting
2021-10-23,2021-10-23 18:00:00,10.729,225.061,38.831,0.907,0.1399,16.313,8.0,HVAC
2021-10-23,2021-10-23 19:00:00,9.43,232.085,41.928,0.874,0.1531,17.139,8.0,Refrigeration
2021-10-23,2021-10-23 20:00:00,11.061,225.003,41.657,0.872,0.1447,18.428,0.0,Pumps
2021-10-23,2021-10-23 21:00:00,14.539,221.76,41.872,0.834,0.1503,14.575,0.0,HVAC
2021-10-23,2021-10-23 22:00:00,14.013,226.002,43.779,0.837,0.1517,17.424,0.0,Compressor
2021-10-23,2021-10-23 23:00:00,13.662,234.102,41.53,0.832,0.0999,18.117,3.0,Server Rack
2021-10-24,2021-10-24 00:00:00,17.632,225.645,47.778,0.872,0.11,16.342,4.0,Production Line
2021-10-24,2021-10-24 01:00:00,19.975,225.083,48.76,0.875,0.1076,16.415,2.0,Refrigeration
2021-10-24,2021-10-24 02:00:00,21.85,225.881,51.275,0.852,0.1098,17.249,2.0,Pumps
2021-10-24,2021-10-24 03:00:00,19.642,222.821,49.775,0.841,0.1053,17.139,0.0,Compressor
2021-10-24,2021-10-24 04:00:00,20.349,222.071,53.964,0.868,0.1051,17.495,0.0,Production Line
2021-10-24,2021-10-24 05:00:00,20.786,226.819,56.643,0.903,0.114,17.463,2.0,Server Rack
2021-10-24,2021-10-24 06:00:00,24.801,221.688,53.139,0.856,0.1101,15.148,9.0,Elevator
2021-10-24,2021-10-24 07:00:00,23.548,226.207,56.764,0.874,0.1069,18.107,26.0,Compressor
2021-10-24,2021-10-24 08:00:00,22.871,229.186,55.296,0.865,0.1077,18.372,36.0,Elevator
2021-10-24,2021-10-24 09:00:00,24.97,229.696,52.562,0.851,0.1155,16.9,38.0,HVAC
2021-10-24,2021-10-24 10:00:00,18.683,227.367,53.861,0.862,0.1139,14.38,42.0,HVAC
2021-10-24,2021-10-24 11:00:00,17.71,222.608,53.177,0.911,0.1016,16.449,50.0,HVAC
2021-10-24,2021-10-24 12:00:00,15.348,226.149,46.582,0.859,0.1143,16.913,58.0,HVAC
2021-10-24,2021-10-24 13:00:00,17.327,229.554,43.695,0.885,0.1071,14.904,52.0,Lighting
2021-10-24,2021-10-24 14:00:00,14.53,230.793,45.993,0.868,0.1082,16.081,44.0,HVAC
2021-10-24,2021-10-24 15:00:00,15.696,226.772,40.427,0.886,0.1058,14.507,41.0,Lighting
2021-10-24,2021-10-24 16:00:00,11.869,224.832,37.225,0.834,0.1017,17.532,25.0,HVAC
2021-10-24,2021-10-24 17:00:00,11.811,228.374,42.522,0.881,0.1455,16.87,23.0,Production Line
2021-10-24,2021-10-24 18:00:00,12.263,226.408,38.308,0.887,0.1379,14.153,19.0,Production Line
2021-10-24,2021-10-24 19:00:00,10.684,223.417,41.919,0.851,0.1588,17.149,6.0,Lighting
2021-10-24,2021-10-24 20:00:00,12.546,229.381,36.836,0.836,0.1522,16.537,0.0,Lighting
2021-10-24,2021-10-24 21:00:00,12.442,228.083,43.115,0.938,0.1495,17.396,0.0,Server Rack
2021-10-24,2021-10-24 22:00:00,12.062,223.016,44.022,0.898,0.1516,16.034,4.0,Compressor
2021-10-24,2021-10-24 23:00:00,14.734,225.159,48.521,0.894,0.1123,15.419,2.0,Production Line
2021-10-25,2021-10-25 00:00:00,16.791,227.146,42.446,0.906,0.1114,15.519,8.0,Lighting
2021-10-25,2021-10-25 01:00:00,20.538,221.142,45.92,0.913,0.1207,15.868,0.0,Production Line
2021-10-25,2021-10-25 02:00:00,19.406,224.729,55.91,0.852,0.1108,16.704,0.0,HVAC
2021-10-25,2021-10-25 03:00:00,22.637,230.843,53.346,0.892,0.106,16.898,3.0,HVAC
2021-10-25,2021-10-25 04:00:00,24.38,225.796,51.247,0.847,0.1039,16.39,0.0,Pumps
2021-10-25,2021-10-25 05:00:00,22.106,224.407,57.017,0.852,0.1063,16.041,7.0,HVAC
2021-10-25,2021-10-25 06:00:00,26.765,232.872,54.376,0.871,0.1066,16.149,27.0,Server Rack
2021-10-25,2021-10-25 07:00:00,22.973,229.573,53.453,0.834,0.108,20.437,39.0,Production Line
2021-10-25,2021-10-25 08:00:00,25.538,231.129,60.221,0.926,0.1122,15.52,58.0,Production Line
2021-10-25,2021-10-25 09:00:00,25.131,224.466,52.184,0.863,0.1185,15.839,73.0,Server Rack
2021-10-25,2021-10-25 10:00:00,21.414,226.72,45.619,0.862,0.1124,21.616,88.0,Compressor
2021-10-25,2021-10-25 11:00:00,20.202,227.951,48.971,0.89,0.1151,17.307,90.0,HVAC
2021-10-25,2021-10-25 12:00:00,20.01,229.021,45.425,0.86,0.1087,14.606,93.0,Production Line
2021-10-25,2021-10-25 13:00:00,16.362,238.286,38.325,0.859,0.1106,17.94,92.0,Elevator
2021-10-25,2021-10-25 14:00:00,17.602,228.379,46.097,0.854,0.1156,15.311,84.0,HVAC
2021-10-25,2021-10-25 15:00:00,15.298,232.877,46.329,0.888,0.104,18.039,68.0,Lighting
2021-10-25,2021-10-25 16:00:00,13.594,238.297,42.162,0.843,0.1122,16.359,55.0,Pumps
2021-10-25,2021-10-25 17:00:00,15.475,235.723,39.674,0.848,0.1463,16.016,42.0,Refrigeration
2021-10-25,2021-10-25 18:00:00,10.686,228.708,38.498,0.859,0.1492,19.089,23.0,Compressor
2021-10-25,2021-10-25 19:00:00,12.157,233.164,39.594,0.867,0.1515,17.525,1.0,HVAC
2021-10-25,2021-10-25 20:00:00,12.657,228.574,43.767,0.871,0.1468,18.135,4.0,Lighting
2021-10-25,2021-10-25 21:00:00,13.255,227.825,35.586,0.849,0.1477,17.328,2.0,Refrigeration
2021-10-25,2021-10-25 22:00:00,13.717,231.785,43.851,0.852,0.1505,16.009,0.0,Pumps
2021-10-25,2021-10-25 23:00:00,13.059,231.976,49.226,0.892,0.1123,17.593,0.0,Production Line
2021-10-26,2021-10-26 00:00:00,16.34,230.282,43.666,0.884,0.1159,18.546,0.0,Production Line
2021-10-26,2021-10-26 01:00:00,18.9,227.246,52.95,0.894,0.1123,16.934,0.0,Lighting
2021-10-26,2021-10-26 02:00:00,21.227,225.827,57.088,0.863,0.1087,19.435,0.0,HVAC
2021-10-26,2021-10-26 03:00:00,20.585,222.569,51.745,0.887,0.1107,18.008,6.0,Compressor
2021-10-26,2021-10-26 04:00:00,23.773,228.73,50.535,0.848,0.1043,17.05,2.0,Refrigeration
2021-10-26,2021-10-26 05:00:00,22.629,229.064,53.684,0.866,0.1152,17.109,3.0,Pumps
2021-10-26,2021-10-26 06:00:00,23.788,231.737,57.068,0.896,0.1108,16.938,19.0,Pumps
2021-10-26,2021-10-26 07:00:00,24.222,221.434,63.632,0.872,0.1009,14.855,33.0,HVAC
2021-10-26,2021-10-26 08:00:00,23.83,228.469,52.395,0.898,0.1037,16.597,62.0,Lighting
2021-10-26,2021-10-26 09:00:00,22.647,227.089,51.282,0.862,0.1144,17.064,74.0,Production Line
2021-10-26,2021-10-26 10:00:00,24.79,227.741,51.599,0.867,0.1094,16.108,87.0,HVAC
2021-10-26,2021-10-26 11:00:00,23.28,233.604,50.445,0.903,0.1027,17.239,102.0,HVAC
2021-10-26,2021-10-26 12:00:00,20.278,233.767,47.92,0.808,0.1068,16.764,97.0,Compressor
2021-10-26,2021-10-26 13:00:00,20.146,232.57,40.568,0.901,0.1111,17.893,92.0,Compressor
2021-10-26,2021-10-26 14:00:00,16.319,228.422,40.052,0.878,0.1103,17.727,76.0,Compressor
2021-10-26,2021-10-26 15:00:00,14.729,227.148,44.915,0.874,0.1169,16.983,69.0,Compressor
2021-10-26,2021-10-26 16:00:00,14.33,233.418,45.168,0.818,0.1103,14.681,54.0,Lighting
2021-10-26,2021-10-26 17:00:00,13.023,235.696,35.999,0.847,0.1526,19.418,41.0,HVAC
2021-10-26,2021-10-26 18:00:00,12.477,235.195,43.882,0.894,0.1484,16.519,21.0,Compressor
2021-10-26,2021-10-26 19:00:00,10.516,230.201,32.822,0.88,0.1432,16.611,6.0,HVAC
2021-10-26,2021-10-26 20:00:00,11.551,228.18,41.9,0.852,0.1482,16.218,6.0,Refrigeration
2021-10-26,2021-10-26 21:00:00,11.361,231.113,41.257,0.883,0.1535,15.999,2.0,Production Line
2021-10-26,2021-10-26 22:00:00,16.623,231.398,45.109,0.855,0.148,19.048,0.0,Production Line
2021-10-26,2021-10-26 23:00:00,15.666,226.2,41.557,0.855,0.1176,18.811,0.0,Pumps
2021-10-27,2021-10-27 00:00:00,17.585,227.135,50.558,0.951,0.1171,17.457,0.0,Production Line
2021-10-27,2021-10-27 01:00:00,19.91,241.713,49.035,0.853,0.107,16.629,0.0,HVAC
2021-10-27,2021-10-27 02:00:00,19.801,226.198,49.493,0.784,0.108,17.719,0.0,Production Line
2021-10-27,2021-10-27 03:00:00,20.521,231.834,52.148,0.851,0.1085,16.901,0.0,Refrigeration
2021-10-27,2021-10-27 04:00:00,19.968,225.685,57.24,0.82,0.1114,16.505,3.0,Pumps
2021-10-27,2021-10-27 05:00:00,24.18,227.44,55.475,0.844,0.1135,17.298,5.0,HVAC
2021-10-27,2021-10-27 06:00:00,23.568,223.851,56.997,0.857,0.1034,16.129,17.0,Elevator
2021-10-27,2021-10-27 07:00:00,24.945,223.862,57.895,0.832,0.1131,17.169,39.0,Lighting
2021-10-27,2021-10-27 08:00:00,22.231,230.778,52.572,0.919,0.108,17.097,51.0,HVAC
2021-10-27,2021-10-27 09:00:00,23.656,230.242,51.59,0.861,0.1052,17.695,73.0,Server Rack
2021-10-27,2021-10-27 10:00:00,21.159,236.282,60.237,0.882,0.1129,15.862,86.0,Refrigeration
2021-10-27,2021-10-27 11:00:00,19.557,228.117,45.732,0.839,0.1051,17.856,89.0,Production Line
2021-10-27,2021-10-27 12:00:00,19.405,228.7,41.122,0.856,0.1072,15.431,96.0,Lighting
2021-10-27,2021-10-27 13:00:00,17.816,227.807,43.358,0.868,0.1051,15.932,91.0,Refrigeration
2021-10-27,2021-10-27 14:00:00,18.453,223.623,42.937,0.847,0.1059,15.997,93.0,Server Rack
2021-10-27,2021-10-27 15:00:00,16.173,230.652,44.637,0.888,0.1139,15.183,75.0,Server Rack
2021-10-27,2021-10-27 16:00:00,14.567,227.239,38.885,0.849,0.1077,18.314,56.0,Refrigeration
2021-10-27,2021-10-27 17:00:00,12.254,221.54,42.675,0.853,0.149,15.337,38.0,HVAC
2021-10-27,2021-10-27 18:00:00,11.717,232.983,38.392,0.905,0.1397,15.742,21.0,HVAC
2021-10-27,2021-10-27 19:00:00,11.2,225.415,41.846,0.909,0.1577,18.674,0.0,Compressor
2021-10-27,2021-10-27 20:00:00,11.951,229.488,44.546,0.916,0.1444,15.935,0.0,Lighting
2021-10-27,2021-10-27 21:00:00,12.953,229.648,40.266,0.915,0.1546,16.508,5.0,Server Rack
2021-10-27,2021-10-27 22:00:00,16.688,228.946,46.648,0.856,0.1464,15.273,0.0,HVAC
2021-10-27,2021-10-27 23:00:00,16.09,223.48,42.157,0.88,0.12,18.04,0.0,Lighting
2021-10-28,2021-10-28 00:00:00,17.04,234.283,48.145,0.857,0.1111,18.121,0.0,Pumps
2021-10-28,2021-10-28 01:00:00,18.653,224.721,50.614,0.891,0.1096,17.96,0.0,Refrigeration
2021-10-28,2021-10-28 02:00:00,20.356,216.947,52.353,0.923,0.1148,17.658,0.0,Compressor
2021-10-28,2021-10-28 03:00:00,22.476,231.818,54.373,0.891,0.1067,16.962,0.0,HVAC
2021-10-28,2021-10-28 04:00:00,20.969,231.671,55.504,0.915,0.1138,16.065,0.0,Compressor
2021-10-28,2021-10-28 05:00:00,22.443,222.623,45.995,0.845,0.1107,15.629,0.0,Refrigeration
2021-10-28,2021-10-28 06:00:00,23.792,227.975,56.495,0.859,0.1088,18.786,20.0,HVAC
2021-10-28,2021-10-28 07:00:00,25.424,232.86,50.331,0.897,0.1029,17.999,42.0,Compressor
2021-10-28,2021-10-28 08:00:00,23.633,234.354,52.945,0.882,0.1127,15.811,61.0,HVAC
2021-10-28,2021-10-28 09:00:00,23.016,230.756,56.156,0.821,0.1057,16.911,73.0,Server Rack
2021-10-28,2021-10-28 10:00:00,22.574,231.721,53.539,0.919,0.1018,16.401,85.0,Production Line
2021-10-28,2021-10-28 11:00:00,22.741,231.226,54.677,0.862,0.1168,15.159,90.0,Production Line
2021-10-28,2021-10-28 12:00:00,22.68,227.383,49.163,0.842,0.1105,17.118,89.0,Refrigeration
2021-10-28,2021-10-28 13:00:00,16.776,223.1,43.334,0.848,0.1142,16.228,85.0,Pumps
2021-10-28,2021-10-28 14:00:00,17.307,226.825,39.719,0.874,0.1104,15.423,84.0,Server Rack
2021-10-28,2021-10-28 15:00:00,15.804,233.059,46.052,0.859,0.1105,14.633,72.0,Production Line
2021-10-28,2021-10-28 16:00:00,13.055,233.017,37.504,0.901,0.0989,14.506,52.0,Production Line
2021-10-28,2021-10-28 17:00:00,11.19,228.915,36.401,0.892,0.1504,16.294,42.0,Production Line
2021-10-28,2021-10-28 18:00:00,10.353,226.5,40.073,0.859,0.148,16.724,17.0,Pumps
2021-10-28,2021-10-28 19:00:00,11.018,235.806,43.976,0.854,0.1402,15.538,0.0,Server Rack
2021-10-28,2021-10-28 20:00:00,12.29,228.558,41.164,0.937,0.1476,17.827,1.0,HVAC
2021-10-28,2021-10-28 21:00:00,12.563,230.868,41.207,0.875,0.1472,16.753,5.0,HVAC
2021-10-28,2021-10-28 22:00:00,14.449,222.571,41.47,0.911,0.1503,17.717,3.0,Lighting
2021-10-28,2021-10-28 23:00:00,16.547,227.748,47.022,0.891,0.1118,16.577,0.0,HVAC
2021-10-29,2021-10-29 00:00:00,16.895,232.888,42.136,0.898,0.1037,15.734,0.0,Elevator
2021-10-29,2021-10-29 01:00:00,17.849,221.837,45.382,0.84,0.1097,17.085,2.0,Lighting
2021-10-29,2021-10-29 02:00:00,22.517,227.826,49.301,0.862,0.1174,15.02,1.0,Refrigeration
2021-10-29,2021-10-29 03:00:00,21.658,229.84,51.049,0.889,0.1147,17.723,10.0,HVAC
2021-10-29,2021-10-29 04:00:00,22.1,234.428,52.901,0.831,0.1146,15.508,0.0,Production Line
2021-10-29,2021-10-29 05:00:00,24.099,232.392,58.668,0.858,0.1114,18.292,0.0,Lighting
2021-10-29,2021-10-29 06:00:00,25.675,235.619,60.033,0.867,0.1125,16.407,20.0,Compressor
2021-10-29,2021-10-29 07:00:00,24.403,231.743,52.636,0.846,0.1082,18.508,35.0,Production Line
2021-10-29,2021-10-29 08:00:00,24.445,232.003,53.934,0.828,0.1098,15.23,53.0,Refrigeration
2021-10-29,2021-10-29 09:00:00,23.24,223.701,51.057,0.9,0.1134,15.898,73.0,Lighting
2021-10-29,2021-10-29 10:00:00,21.789,223.571,49.969,0.875,0.1077,17.486,88.0,HVAC
2021-10-29,2021-10-29 11:00:00,22.244,235.563,51.642,0.936,0.1004,18.67,91.0,Production Line
2021-10-29,2021-10-29 12:00:00,19.881,225.959,51.484,0.888,0.1059,19.414,91.0,Server Rack
2021-10-29,2021-10-29 13:00:00,17.663,225.562,49.781,0.88,0.1087,16.976,93.0,HVAC
2021-10-29,2021-10-29 14:00:00,18.015,217.616,44.011,0.866,0.1087,19.671,86.0,Production Line
2021-10-29,2021-10-29 15:00:00,15.833,232.771,36.373,0.856,0.1142,16.48,70.0,HVAC
2021-10-29,2021-10-29 16:00:00,11.693,222.964,36.593,0.916,0.1022,18.562,62.0,Production Line
2021-10-29,2021-10-29 17:00:00,13.984,224.309,34.643,0.889,0.1518,15.501,38.0,Compressor
2021-10-29,2021-10-29 18:00:00,13.362,232.924,43.135,0.874,0.1585,17.545,17.0,HVAC
2021-10-29,2021-10-29 19:00:00,10.425,218.061,38.119,0.888,0.1465,13.402,0.0,Production Line
2021-10-29,2021-10-29 20:00:00,12.879,234.114,41.365,0.884,0.1455,15.232,3.0,HVAC
2021-10-29,2021-10-29 21:00:00,13.738,224.268,47.065,0.865,0.1604,17.614,0.0,Server Rack
2021-10-29,2021-10-29 22:00:00,14.092,227.339,40.433,0.864,0.145,14.946,0.0,Production Line
2021-10-29,2021-10-29 23:00:00,15.763,224.509,44.823,0.849,0.1106,17.555,0.0,HVAC
2021-10-30,2021-10-30 00:00:00,15.472,222.015,48.118,0.879,0.1021,18.339,6.0,Lighting
2021-10-30,2021-10-30 01:00:00,17.907,224.585,45.298,0.874,0.1129,16.227,0.0,Elevator
2021-10-30,2021-10-30 02:00:00,18.133,224.277,54.481,0.788,0.1066,15.526,0.0,HVAC
2021-10-30,2021-10-30 03:00:00,20.887,222.461,57.382,0.847,0.1127,16.268,3.0,Lighting
2021-10-30,2021-10-30 04:00:00,21.737,234.941,56.992,0.916,0.1105,15.53,0.0,HVAC
